,0,1
0,-36.0,3.0
1,-35.832,0.0
2,-35.664,0.0
3,-35.496,0.0
4,-35.328,0.0
5,-35.16,0.0
6,-34.992,0.0
7,-34.824,0.0
8,-34.656,0.0
9,-34.488,0.0
10,-34.32,0.0
11,-34.152,0.0
12,-33.984,0.0
13,-33.816,0.0
14,-33.648,0.0
15,-33.48,0.0
16,-33.312,0.0
17,-33.144,0.0
18,-32.976,0.0
19,-32.808,0.0
20,-32.64,0.0
21,-32.472,0.0
22,-32.304,0.0
23,-32.136,4.0
24,-31.968,0.0
25,-31.8,0.0
26,-31.632,0.0
27,-31.464,0.0
28,-31.296,0.0
29,-31.128,0.0
30,-30.96,0.0
31,-30.792,0.0
32,-30.624,0.0
33,-30.456,0.0
34,-30.288,0.0
35,-30.12,0.0
36,-29.952,0.0
37,-29.784,0.0
38,-29.616,0.0
39,-29.448,0.0
40,-29.28,0.0
41,-29.112,0.0
42,-28.944,0.0
43,-28.776,0.0
44,-28.608,0.0
45,-28.44,0.0
46,-28.272,0.0
47,-28.104,9.0
48,-27.936,0.0
49,-27.768,0.0
50,-27.6,0.0
51,-27.432,0.0
52,-27.264,0.0
53,-27.096,0.0
54,-26.928,0.0
55,-26.76,0.0
56,-26.592,0.0
57,-26.424,0.0
58,-26.256,0.0
59,-26.088,0.0
60,-25.92,0.0
61,-25.752,0.0
62,-25.584,0.0
63,-25.416,0.0
64,-25.248,0.0
65,-25.08,0.0
66,-24.912,0.0
67,-24.744,0.0
68,-24.576,0.0
69,-24.408,0.0
70,-24.24,0.0
71,-24.072,14.0
72,-23.904,0.0
73,-23.736,0.0
74,-23.568,0.0
75,-23.4,0.0
76,-23.232,0.0
77,-23.064,0.0
78,-22.896,0.0
79,-22.728,0.0
80,-22.56,0.0
81,-22.392,0.0
82,-22.224,0.0
83,-22.056,0.0
84,-21.888,0.0
85,-21.72,0.0
86,-21.552,0.0
87,-21.384,0.0
88,-21.216,0.0
89,-21.048,0.0
90,-20.88,0.0
91,-20.712,0.0
92,-20.544,0.0
93,-20.376,0.0
94,-20.208,0.0
95,-20.04,19.0
96,-19.872,0.0
97,-19.704,0.0
98,-19.536,0.0
99,-19.368,0.0
100,-19.2,0.0
101,-19.032,0.0
102,-18.864,0.0
103,-18.696,0.0
104,-18.528,0.0
105,-18.36,0.0
106,-18.192,0.0
107,-18.024,0.0
108,-17.856,0.0
109,-17.688,0.0
110,-17.52,0.0
111,-17.352,0.0
112,-17.184,0.0
113,-17.016,0.0
114,-16.848,0.0
115,-16.68,0.0
116,-16.512,0.0
117,-16.344,0.0
118,-16.176,0.0
119,-16.008,37.0
120,-15.84,0.0
121,-15.672,0.0
122,-15.504,0.0
123,-15.336,0.0
124,-15.168,0.0
125,-15.0,0.0
126,-14.832,0.0
127,-14.664,0.0
128,-14.496,0.0
129,-14.328,0.0
130,-14.16,0.0
131,-13.992,0.0
132,-13.824,0.0
133,-13.656,0.0
134,-13.488,0.0
135,-13.32,0.0
136,-13.152,0.0
137,-12.984,0.0
138,-12.816,0.0
139,-12.648,0.0
140,-12.48,0.0
141,-12.312,0.0
142,-12.144,40.0
143,-11.976,0.0
144,-11.808,0.0
145,-11.64,0.0
146,-11.472,0.0
147,-11.304,0.0
148,-11.136,0.0
149,-10.968,0.0
150,-10.8,0.0
151,-10.632,0.0
152,-10.464,0.0
153,-10.296,0.0
154,-10.128,0.0
155,-9.96,0.0
156,-9.792,0.0
157,-9.624,0.0
158,-9.456,0.0
159,-9.288,0.0
160,-9.12,0.0
161,-8.952,0.0
162,-8.784,0.0
163,-8.616,0.0
164,-8.448,0.0
165,-8.28,0.0
166,-8.112,39.0
167,-7.944,0.0
168,-7.776,0.0
169,-7.608,0.0
170,-7.44,0.0
171,-7.272,0.0
172,-7.104,0.0
173,-6.936,0.0
174,-6.768,0.0
175,-6.6,0.0
176,-6.432,0.0
177,-6.264,0.0
178,-6.096,0.0
179,-5.928,0.0
180,-5.76,0.0
181,-5.592,0.0
182,-5.424,0.0
183,-5.256,0.0
184,-5.088,0.0
185,-4.92,0.0
186,-4.752,0.0
187,-4.584,0.0
188,-4.416,0.0
189,-4.248,0.0
190,-4.08,51.0
191,-3.912,0.0
192,-3.744,0.0
193,-3.576,0.0
194,-3.408,0.0
195,-3.24,0.0
196,-3.072,0.0
197,-2.904,0.0
198,-2.736,0.0
199,-2.568,0.0
200,-2.4,0.0
201,-2.232,0.0
202,-2.064,0.0
203,-1.896,0.0
204,-1.728,0.0
205,-1.56,0.0
206,-1.392,0.0
207,-1.224,0.0
208,-1.056,0.0
209,-0.888,0.0
210,-0.72,0.0
211,-0.552,0.0
212,-0.384,0.0
213,-0.216,0.0
214,-0.048,57.0
215,0.12,0.0
216,0.288,0.0
217,0.456,0.0
218,0.624,0.0
219,0.792,0.0
220,0.96,0.0
221,1.128,0.0
222,1.296,0.0
223,1.464,0.0
224,1.632,0.0
225,1.8,0.0
226,1.968,0.0
227,2.136,0.0
228,2.304,0.0
229,2.472,0.0
230,2.64,0.0
231,2.808,0.0
232,2.976,0.0
233,3.144,0.0
234,3.312,0.0
235,3.48,0.0
236,3.648,0.0
237,3.816,0.0
238,3.984,49.0
239,4.152,0.0
240,4.32,0.0
241,4.488,0.0
242,4.656,0.0
243,4.824,0.0
244,4.992,0.0
245,5.16,0.0
246,5.328,0.0
247,5.496,0.0
248,5.664,0.0
249,5.832,0.0
250,6.0,0.0
251,6.168,0.0
252,6.336,0.0
253,6.504,0.0
254,6.672,0.0
255,6.84,0.0
256,7.008,0.0
257,7.176,0.0
258,7.344,0.0
259,7.512,0.0
260,7.68,0.0
261,7.848,49.0
262,8.016,0.0
263,8.184,0.0
264,8.352,0.0
265,8.52,0.0
266,8.688,0.0
267,8.856,0.0
268,9.024,0.0
269,9.192,0.0
270,9.36,0.0
271,9.528,0.0
272,9.696,0.0
273,9.864,0.0
274,10.032,0.0
275,10.2,0.0
276,10.368,0.0
277,10.536,0.0
278,10.704,0.0
279,10.872,0.0
280,11.04,0.0
281,11.208,0.0
282,11.376,0.0
283,11.544,0.0
284,11.712,0.0
285,11.88,45.0
286,12.048,0.0
287,12.216,0.0
288,12.384,0.0
289,12.552,0.0
290,12.72,0.0
291,12.888,0.0
292,13.056,0.0
293,13.224,0.0
294,13.392,0.0
295,13.56,0.0
296,13.728,0.0
297,13.896,0.0
298,14.064,0.0
299,14.232,0.0
300,14.4,0.0
301,14.568,0.0
302,14.736,0.0
303,14.904,0.0
304,15.072,0.0
305,15.24,0.0
306,15.408,0.0
307,15.576,0.0
308,15.744,0.0
309,15.912,30.0
310,16.08,0.0
311,16.248,0.0
312,16.416,0.0
313,16.584,0.0
314,16.752,0.0
315,16.92,0.0
316,17.088,0.0
317,17.256,0.0
318,17.424,0.0
319,17.592,0.0
320,17.76,0.0
321,17.928,0.0
322,18.096,0.0
323,18.264,0.0
324,18.432,0.0
325,18.6,0.0
326,18.768,0.0
327,18.936,0.0
328,19.104,0.0
329,19.272,0.0
330,19.44,0.0
331,19.608,0.0
332,19.776,0.0
333,19.944,22.0
334,20.112,0.0
335,20.28,0.0
336,20.448,0.0
337,20.616,0.0
338,20.784,0.0
339,20.952,0.0
340,21.12,0.0
341,21.288,0.0
342,21.456,0.0
343,21.624,0.0
344,21.792,0.0
345,21.96,0.0
346,22.128,0.0
347,22.296,0.0
348,22.464,0.0
349,22.632,0.0
350,22.8,0.0
351,22.968,0.0
352,23.136,0.0
353,23.304,0.0
354,23.472,0.0
355,23.64,0.0
356,23.808,0.0
357,23.976,15.0
358,24.144,0.0
359,24.312,0.0
360,24.48,0.0
361,24.648,0.0
362,24.816,0.0
363,24.984,0.0
364,25.152,0.0
365,25.32,0.0
366,25.488,0.0
367,25.656,0.0
368,25.824,0.0
369,25.992,0.0
370,26.16,0.0
371,26.328,0.0
372,26.496,0.0
373,26.664,0.0
374,26.832,0.0
375,27.0,0.0
376,27.168,0.0
377,27.336,0.0
378,27.504,0.0
379,27.672,0.0
380,27.84,7.0
381,28.008,0.0
382,28.176,0.0
383,28.344,0.0
384,28.512,0.0
385,28.68,0.0
386,28.848,0.0
387,29.016,0.0
388,29.184,0.0
389,29.352,0.0
390,29.52,0.0
391,29.688,0.0
392,29.856,0.0
393,30.024,0.0
394,30.192,0.0
395,30.36,0.0
396,30.528,0.0
397,30.696,0.0
398,30.864,0.0
399,31.032,0.0
400,31.2,0.0
401,31.368,0.0
402,31.536,0.0
403,31.704,0.0
404,31.872,6.0
405,32.04,0.0
406,32.208,0.0
407,32.376,0.0
408,32.544,0.0
409,32.712,0.0
410,32.88,0.0
411,33.048,0.0
412,33.216,0.0
413,33.384,0.0
414,33.552,0.0
415,33.72,0.0
416,33.888,0.0
417,34.056,0.0
418,34.224,0.0
419,34.392,0.0
420,34.56,0.0
421,34.728,0.0
422,34.896,0.0
423,35.064,0.0
424,35.232,0.0
425,35.4,0.0
426,35.568,0.0
427,35.736,0.0
428,35.904,2.0
429,36.072,0.0
430,36.24,0.0
431,36.408,0.0
432,36.576,0.0
433,36.744,0.0
434,36.912,0.0
435,37.08,0.0
436,37.248,0.0
437,37.416,0.0
438,37.584,0.0
439,37.752,0.0
440,37.92,0.0
441,38.088,0.0
442,38.256,0.0
443,38.424,0.0
444,38.592,0.0
445,38.76,0.0
446,38.928,0.0
447,39.096,0.0
448,39.264,0.0
449,39.432,0.0
450,39.6,0.0
451,39.768,0.0
452,39.936,1.0
453,40.104,0.0
454,40.272,0.0
455,40.44,0.0
456,40.608,0.0
457,40.776,0.0
458,40.944,0.0
459,41.112,0.0
460,41.28,0.0
461,41.448,0.0
462,41.616,0.0
463,41.784,0.0
464,41.952,0.0
465,42.12,0.0
466,42.288,0.0
467,42.456,0.0
468,42.624,0.0
469,42.792,0.0
470,42.96,0.0
471,43.128,0.0
472,43.296,0.0
473,43.464,0.0
474,43.632,0.0
475,43.8,0.0
476,43.968,0.0
477,44.136,0.0
478,44.304,0.0
479,44.472,0.0
480,44.64,0.0
481,44.808,0.0
482,44.976,0.0
483,45.144,0.0
484,45.312,0.0
485,45.48,0.0
486,45.648,0.0
487,45.816,0.0
488,45.984,0.0
489,46.152,0.0
490,46.32,0.0
491,46.488,0.0
492,46.656,0.0
493,46.824,0.0
494,46.992,0.0
495,47.16,0.0
496,47.328,0.0
497,47.496,0.0
498,47.664,0.0
499,47.832,0.0
